Student_ID,Fee_Amount,Paid_Status
1761,537,Late
1762,668,Paid
1763,624,Paid
1764,845,Late
1765,460,Late
1766,451,Late
1767,940,Paid
1768,718,Late
1769,485,Paid
1770,434,Late
1771,348,Late
1772,247,Paid
1773,322,Paid
1774,282,Late
1775,511,Paid
1776,421,Paid
1777,241,Late
1778,189,Late
1779,921,Paid
1780,101,Paid
1781,600,Late
1782,131,Late
1783,884,Paid
1784,531,Paid
1785,829,Paid
1786,671,Late
1787,856,Paid
1788,819,Paid
1789,312,Paid
1790,607,Late
1791,124,Late
1792,645,Late
1793,493,Paid
1794,590,Paid
1795,403,Late
1796,171,Late
1797,744,Paid
1798,496,Paid
1799,733,Late
1800,502,Paid
1801,709,Paid
1802,289,Late
1803,412,Late
1804,815,Late
1805,859,Late
1806,168,Late
1807,879,Late
1808,959,Late
1809,229,Paid
1810,646,Late
1811,364,Paid
1812,275,Late
1813,270,Paid
1814,989,Late
1815,998,Late
1816,597,Late
1817,654,Late
1818,274,Paid
1819,647,Paid
1820,755,Paid
1821,971,Paid
1822,749,Late
1823,898,Late
1824,578,Late
1825,861,Late
1826,827,Paid
1827,246,Late
1828,177,Paid
1829,945,Late
1830,464,Late
1831,170,Paid
1832,407,Late
1833,904,Paid
1834,194,Late
1835,419,Late
1836,953,Late
1837,669,Paid
1838,618,Paid
1839,549,Late
1840,722,Paid
1841,330,Paid
1842,220,Late
1843,472,Paid
1844,200,Paid
1845,857,Late
1846,871,Paid
1847,327,Paid
1848,483,Late
1849,183,Late
1850,107,Late
1851,837,Paid
1852,479,Paid
1853,686,Paid
1854,633,Paid
1855,118,Late
1856,319,Paid
1857,663,Late
1858,802,Paid
1859,380,Late
1860,300,Paid
1861,442,Late
1862,479,Paid
1863,425,Paid
1864,367,Late
1865,342,Late
1866,517,Paid
1867,780,Late
1868,126,Late
1869,908,Paid
1870,589,Late
1871,837,Late
1872,613,Paid
1873,631,Late
1874,494,Paid
1875,536,Late
1876,226,Paid
1877,903,Late
1878,541,Late
1879,467,Paid
1880,595,Late
1881,905,Paid
1882,295,Paid
1883,663,Paid
1884,470,Late
1885,189,Paid
1886,919,Paid
1887,661,Paid
1888,403,Paid
1889,601,Late
1890,139,Paid
1891,185,Paid
1892,842,Paid
1893,948,Late
1894,878,Paid
1895,858,Paid
1896,165,Late
1897,710,Late
1898,553,Late
1899,938,Paid
1900,830,Late
1901,284,Paid
1902,585,Paid
1903,886,Late
1904,925,Late
1905,639,Late
1906,564,Late
1907,427,Paid
1908,199,Paid
1909,858,Paid
1910,698,Paid
1911,719,Late
1912,759,Paid
1913,515,Paid
1914,552,Paid
1915,423,Late
1916,276,Paid
1917,216,Paid
1918,323,Late
1919,303,Late
1920,323,Paid
1921,752,Late
1922,943,Paid
1923,144,Late
1924,987,Paid
1925,170,Paid
1926,909,Paid
1927,416,Paid
1928,494,Paid
1929,218,Late
1930,133,Paid
1931,259,Late
1932,344,Late
1933,937,Late
1934,384,Paid
1935,883,Late
1936,484,Paid
1937,316,Late
1938,557,Late
1939,131,Paid
1940,158,Late
1941,882,Late
1942,198,Late
1943,510,Late
1944,106,Late
1945,380,Late
1946,754,Paid
1947,883,Late
1948,658,Late
1949,880,Late
1950,406,Late
1951,250,Paid
1952,862,Late
1953,808,Paid
1954,124,Paid
1955,952,Late
1956,865,Paid
1957,201,Paid
1958,192,Late
1959,438,Paid
1960,393,Late
1961,879,Late
1962,480,Paid
1963,823,Late
1964,947,Paid
1965,776,Paid
1966,903,Late
1967,447,Paid
1968,736,Paid
1969,503,Paid
1970,556,Paid
1971,897,Late
1972,982,Paid
1973,501,Paid
1974,918,Paid
1975,888,Late
1976,953,Paid
1977,311,Paid
1978,858,Late
1979,535,Late
1980,500,Paid
1981,565,Late
1982,972,Paid
1983,765,Late
1984,277,Paid
1985,571,Paid
1986,669,Paid
1987,248,Late
1988,412,Late
1989,725,Late
1990,232,Paid
1991,957,Late
1992,880,Paid
1993,382,Paid
1994,674,Paid
1995,450,Paid
1996,964,Paid
1997,850,Late
1998,498,Late
1999,150,Paid
2000,340,Paid
2001,225,Paid
2002,658,Late
2003,401,Late
2004,214,Paid
2005,860,Paid
2006,667,Paid
2007,315,Late
2008,910,Late
2009,889,Late
2010,998,Late
2011,898,Paid
2012,678,Late
2013,655,Late
2014,441,Paid
2015,476,Paid
2016,255,Late
2017,644,Paid
2018,963,Late
2019,398,Paid
2020,151,Late
2021,601,Paid
2022,715,Late
2023,558,Late
2024,177,Late
2025,767,Late
2026,106,Paid
2027,650,Late
2028,965,Paid
2029,928,Paid
2030,293,Late
2031,990,Paid
2032,156,Paid
2033,763,Late
2034,593,Late
2035,387,Paid
2036,667,Paid
2037,740,Late
2038,132,Paid
2039,806,Late
2040,240,Paid
2041,148,Late
2042,885,Paid
2043,592,Paid
2044,965,Paid
2045,496,Late
2046,400,Late
2047,882,Paid
2048,455,Paid
2049,348,Paid
2050,128,Paid
2051,356,Late
2052,599,Late
2053,578,Paid
2054,548,Late
2055,803,Paid
2056,131,Late
2057,465,Late
2058,428,Paid
2059,462,Paid
2060,836,Paid
2061,749,Paid
2062,251,Paid
2063,768,Paid
2064,316,Late
2065,943,Late
2066,575,Paid
2067,119,Paid
2068,978,Paid
2069,129,Late
2070,674,Late
2071,644,Late
2072,714,Paid
2073,744,Paid
2074,530,Late
2075,791,Late
2076,801,Late
2077,596,Paid
2078,446,Late
2079,976,Late
2080,109,Paid
2081,508,Late
2082,183,Late
2083,547,Late
2084,279,Late
2085,534,Paid
2086,623,Paid
2087,572,Paid
2088,430,Late
2089,580,Paid
2090,562,Paid
2091,567,Paid
2092,770,Paid
2093,375,Paid
2094,822,Paid
2095,500,Paid
2096,960,Paid
2097,950,Late
2098,500,Paid
2099,872,Paid
2100,704,Late
2101,671,Paid
2102,285,Late
2103,157,Late
2104,465,Late
2105,839,Paid
2106,773,Late
2107,878,Paid
2108,553,Paid
2109,633,Late
2110,205,Late
2111,517,Late
2112,193,Paid
2113,526,Late
2114,370,Paid
2115,129,Paid
2116,990,Late
2117,998,Late
2118,826,Late
2119,314,Late
2120,548,Paid
2121,278,Paid
2122,464,Paid
2123,704,Late
2124,685,Paid
2125,867,Paid
2126,337,Paid
2127,841,Late
2128,555,Paid
2129,817,Late
2130,302,Late
2131,817,Late
2132,238,Paid
2133,908,Paid
2134,978,Late
2135,879,Late
2136,284,Late
2137,200,Late
2138,988,Late
2139,953,Late
2140,977,Paid
2141,251,Paid
2142,389,Paid
2143,534,Late
2144,862,Late
2145,575,Paid
2146,348,Paid
2147,174,Paid
2148,122,Late
2149,168,Paid
2150,899,Late
2151,283,Late
2152,151,Late
2153,395,Paid
2154,948,Paid
2155,880,Late
2156,688,Late
2157,578,Late
2158,293,Late
2159,146,Late
2160,787,Paid
2161,376,Paid
2162,586,Paid
2163,795,Paid
2164,376,Paid
2165,462,Paid
2166,674,Paid
2167,131,Late
2168,141,Paid
2169,376,Paid
2170,358,Paid
2171,528,Paid
2172,859,Paid
2173,323,Late
2174,632,Late
2175,831,Paid
2176,188,Late
2177,406,Paid
2178,990,Late
2179,695,Late
2180,950,Paid
2181,817,Paid
2182,506,Late
2183,644,Late
2184,233,Paid
2185,533,Paid
2186,320,Late
2187,718,Late
2188,927,Late
2189,644,Paid
2190,629,Late
2191,914,Paid
2192,139,Paid
2193,211,Late
2194,118,Paid
2195,363,Late
2196,531,Paid
2197,727,Late
2198,379,Late
2199,533,Late
2200,449,Late
2201,983,Late
2202,747,Paid
2203,719,Paid
2204,830,Late
2205,664,Late
2206,690,Late
2207,587,Paid
2208,986,Paid
2209,845,Late
2210,555,Paid
2211,338,Paid
2212,535,Paid
2213,101,Paid
2214,538,Late
2215,967,Late
2216,221,Paid
2217,398,Paid
2218,154,Paid
2219,965,Paid
2220,785,Late
2221,642,Late
2222,910,Paid
2223,962,Paid
2224,855,Late
2225,575,Paid
2226,242,Late
2227,760,Late
2228,929,Late
2229,754,Paid
2230,695,Late
2231,524,Late
2232,724,Late
2233,321,Paid
2234,765,Paid
2235,960,Paid
2236,276,Late
2237,900,Paid
2238,931,Paid
2239,133,Late
2240,246,Late
2241,384,Paid
2242,723,Late
2243,651,Late
2244,694,Late
2245,474,Late
2246,436,Late
2247,522,Paid
2248,578,Paid
2249,738,Paid
2250,438,Paid
2251,142,Late
2252,953,Late
2253,630,Paid
2254,869,Late
2255,515,Paid
2256,377,Late
2257,246,Late
2258,812,Late
2259,824,Late
2260,463,Late
2261,551,Late
2262,398,Late
2263,174,Late
2264,129,Paid
2265,991,Late
2266,291,Late
2267,627,Late
2268,766,Late
2269,649,Paid
2270,209,Paid
2271,762,Late
2272,394,Paid
2273,624,Late
2274,873,Paid
2275,747,Paid
2276,238,Late
2277,529,Paid
2278,782,Late
2279,175,Paid
2280,160,Late
2281,125,Late
2282,540,Late
2283,545,Late
2284,236,Late
2285,862,Paid
2286,444,Paid
2287,970,Late
2288,472,Paid
2289,902,Paid
2290,537,Paid
2291,523,Late
2292,899,Late
2293,976,Late
2294,464,Paid
2295,448,Late
2296,398,Paid
2297,801,Late
2298,949,Paid
2299,440,Paid
2300,885,Late
2301,458,Late
2302,243,Late
2303,424,Paid
2304,295,Paid
2305,100,Paid
2306,381,Late
2307,771,Late
2308,172,Paid
2309,112,Paid
2310,746,Late
2311,555,Paid
2312,131,Paid
2313,376,Late
2314,966,Paid
2315,459,Late
2316,529,Paid
2317,191,Paid
2318,737,Late
2319,704,Late
2320,204,Late
2321,992,Paid
2322,860,Late
2323,585,Paid
2324,913,Late
2325,797,Late
2326,430,Paid
2327,446,Paid
2328,212,Paid
2329,879,Paid
2330,230,Paid
2331,981,Late
2332,474,Paid
2333,349,Paid
2334,622,Paid
2335,319,Paid
2336,902,Late
2337,694,Late
2338,511,Late
2339,373,Late
2340,123,Late
2341,838,Paid
2342,367,Late
2343,352,Late
2344,635,Paid
2345,852,Late
2346,375,Late
2347,639,Paid
2348,269,Late
2349,287,Paid
2350,899,Paid
2351,141,Late
2352,608,Paid
2353,376,Late
2354,794,Late
2355,636,Late
2356,119,Late
2357,176,Late
2358,820,Late
2359,836,Paid
2360,603,Paid
2361,705,Late
2362,369,Late
2363,538,Paid
2364,361,Paid
2365,811,Late
2366,141,Paid
2367,961,Paid
2368,317,Late
2369,482,Late
2370,557,Paid
2371,501,Paid
2372,882,Late
2373,835,Paid
2374,595,Late
2375,645,Paid
2376,551,Late
2377,748,Late
2378,823,Late
2379,916,Paid
2380,508,Paid
2381,440,Late
2382,724,Paid
2383,360,Paid
2384,301,Late
2385,532,Late
2386,170,Late
2387,351,Late
2388,632,Late
2389,550,Late
2390,770,Paid
2391,217,Paid
2392,620,Late
2393,356,Paid
2394,253,Paid
2395,399,Late
2396,368,Late
2397,485,Paid
2398,545,Paid
2399,535,Paid
2400,951,Paid
2401,632,Paid
2402,687,Paid
2403,969,Paid
2404,404,Late
2405,333,Paid
2406,794,Late
2407,619,Late
2408,465,Late
2409,866,Paid
2410,681,Paid
2411,548,Late
2412,116,Late
2413,195,Paid
2414,308,Late
2415,586,Late
2416,210,Paid
2417,140,Paid
2418,261,Late
2419,290,Paid
2420,567,Late
2421,497,Paid
2422,553,Paid
2423,883,Late
2424,550,Late
2425,493,Paid
2426,635,Paid
2427,337,Paid
2428,844,Late
2429,346,Paid
2430,431,Late
2431,449,Paid
2432,395,Late
2433,265,Late
2434,185,Paid
2435,644,Paid
2436,713,Paid
2437,650,Paid
2438,655,Late
2439,283,Late
2440,311,Late
2441,254,Late
2442,120,Late
2443,156,Paid
2444,553,Paid
2445,176,Late
2446,400,Paid
2447,598,Paid
2448,542,Paid
2449,470,Late
2450,435,Paid
2451,501,Paid
2452,562,Paid
2453,888,Late
2454,279,Paid
2455,701,Late
2456,596,Late
2457,240,Paid
2458,109,Paid
2459,300,Late
2460,964,Paid
2461,584,Paid
2462,853,Paid
2463,608,Paid
2464,153,Late
2465,832,Paid
2466,507,Paid
2467,703,Late
2468,245,Paid
2469,742,Paid
2470,890,Late
2471,106,Paid
2472,925,Late
2473,115,Late
2474,792,Paid
2475,335,Paid
2476,620,Late
2477,700,Late
2478,328,Paid
2479,469,Paid
2480,110,Paid
2481,589,Late
2482,200,Late
2483,773,Late
2484,621,Paid
2485,874,Late
2486,552,Late
2487,195,Late
2488,652,Late
2489,554,Paid
2490,634,Paid
2491,778,Late
2492,503,Paid
2493,351,Paid
2494,707,Paid
2495,865,Paid
2496,202,Paid
2497,732,Paid
2498,444,Late
2499,485,Late
2500,183,Late
2501,253,Late
2502,585,Paid
2503,198,Paid
2504,737,Paid
2505,887,Paid
2506,450,Late
2507,788,Paid
2508,454,Paid
2509,949,Late
2510,211,Paid
2511,678,Paid
2512,769,Paid
2513,528,Late
2514,457,Late
2515,573,Late
2516,619,Paid
2517,796,Late
2518,864,Late
2519,493,Late
2520,240,Late
2521,277,Late
2522,431,Paid
2523,998,Paid
2524,894,Late
2525,442,Late
2526,118,Late
2527,851,Late
2528,716,Late
2529,989,Paid
2530,724,Late
2531,764,Late
2532,543,Late
2533,759,Paid
2534,198,Paid
2535,735,Late
2536,369,Paid
2537,169,Paid
2538,126,Paid
2539,114,Paid
2540,159,Late
2541,673,Paid
2542,811,Late
2543,787,Paid
2544,172,Late
2545,165,Paid
2546,970,Late
2547,741,Late
2548,430,Paid
2549,626,Late
2550,332,Paid
2551,109,Late
2552,853,Late
2553,223,Late
2554,131,Paid
2555,936,Paid
2556,768,Late
2557,176,Late
2558,153,Paid
2559,489,Paid
2560,442,Late
2561,848,Paid
2562,487,Paid
2563,408,Paid
2564,269,Paid
2565,902,Late
2566,227,Late
2567,958,Paid
2568,786,Paid
2569,743,Paid
2570,665,Late
2571,945,Paid
2572,543,Late
2573,858,Paid
2574,877,Late
2575,332,Paid
2576,628,Late
2577,926,Paid
2578,712,Paid
2579,140,Late
2580,965,Late
2581,945,Late
2582,303,Paid
2583,223,Late
2584,205,Late
2585,783,Paid
2586,602,Late
2587,517,Paid
2588,793,Paid
2589,522,Late
2590,178,Paid
2591,882,Paid
2592,678,Paid
2593,632,Paid
2594,740,Paid
2595,906,Late
2596,859,Late
2597,678,Late
2598,100,Late
2599,111,Paid
2600,345,Late
2601,499,Late
2602,465,Paid
2603,471,Paid
2604,537,Paid
2605,465,Late
2606,127,Late
2607,624,Paid
2608,861,Late
2609,131,Paid
2610,679,Paid
2611,968,Late
2612,656,Late
2613,317,Late
2614,679,Late
2615,840,Late
2616,586,Late
2617,539,Late
2618,614,Late
2619,374,Late
2620,173,Paid
2621,338,Late
2622,798,Late
2623,621,Paid
2624,357,Late
2625,895,Paid
2626,723,Late
2627,880,Late
2628,152,Paid
2629,558,Late
2630,890,Paid
2631,256,Paid
2632,423,Paid
2633,529,Paid
2634,117,Paid
2635,779,Late
2636,500,Paid
2637,904,Late
2638,993,Paid
2639,829,Paid
2640,154,Paid
2641,151,Paid
2642,501,Late
2643,569,Paid
2644,251,Paid
2645,257,Late
2646,667,Late
2647,330,Late
2648,980,Late
2649,892,Late
2650,823,Late
2651,546,Paid
2652,597,Paid
2653,470,Late
2654,485,Late
2655,280,Paid
2656,897,Late
2657,252,Paid
2658,562,Late
2659,472,Paid
2660,125,Paid
2661,232,Late
2662,469,Paid
2663,464,Paid
2664,841,Late
2665,898,Late
2666,412,Late
2667,246,Late
2668,834,Late
2669,940,Late
2670,486,Late
2671,415,Late
2672,723,Paid
2673,630,Paid
2674,423,Paid
2675,960,Paid
2676,437,Late
2677,840,Paid
2678,628,Paid
2679,881,Late
2680,602,Late
2681,157,Paid
2682,671,Paid
2683,828,Late
2684,949,Paid
2685,726,Paid
2686,735,Late
2687,201,Paid
2688,669,Late
2689,530,Late
2690,413,Paid
2691,195,Late
2692,741,Paid
2693,245,Paid
2694,198,Paid
2695,526,Paid
2696,863,Late
2697,616,Paid
2698,330,Paid
2699,824,Paid
2700,194,Late
2701,792,Late
2702,551,Paid
2703,513,Paid
2704,269,Paid
2705,620,Paid
2706,915,Paid
2707,659,Late
2708,170,Late
2709,807,Late
2710,938,Paid
2711,210,Late
2712,693,Paid
2713,366,Late
2714,904,Paid
2715,417,Paid
2716,256,Paid
2717,765,Late
2718,976,Paid
2719,460,Late
2720,201,Late
2721,515,Paid
2722,422,Paid
2723,495,Paid
2724,665,Late
2725,495,Paid
2726,116,Paid
2727,359,Paid
2728,290,Paid
2729,165,Paid
2730,726,Paid
2731,691,Late
2732,882,Paid
2733,863,Paid
2734,763,Paid
2735,699,Late
2736,527,Late
2737,770,Late
2738,615,Paid
2739,490,Late
2740,215,Paid
2741,361,Late
2742,802,Late
2743,910,Paid
2744,304,Late
2745,338,Late
2746,273,Paid
2747,694,Late
2748,385,Paid
2749,894,Paid
2750,732,Late
2751,514,Late
2752,827,Paid
2753,104,Paid
2754,574,Late
2755,784,Late
2756,504,Paid
2757,301,Paid
2758,645,Late
2759,647,Paid
2760,821,Late
2761,316,Late
2762,495,Late
2763,872,Late
2764,681,Late
2765,122,Paid
2766,593,Late
2767,350,Paid
2768,957,Late
2769,992,Late
2770,442,Late
2771,985,Late
2772,315,Paid
2773,430,Paid
2774,212,Paid
2775,840,Paid
2776,491,Paid
2777,175,Late
2778,251,Late
2779,228,Late
2780,261,Paid
2781,789,Late
2782,323,Paid
2783,408,Late
2784,553,Paid
2785,697,Paid
2786,141,Late
2787,372,Late
2788,574,Late
2789,665,Paid
2790,836,Paid
2791,808,Paid
2792,474,Paid
2793,171,Paid
2794,152,Paid
2795,392,Paid
2796,669,Late
2797,549,Late
2798,241,Late
2799,738,Late
2800,668,Late
2801,510,Paid
2802,963,Paid
2803,608,Paid
2804,618,Paid
2805,808,Late
2806,907,Late
2807,571,Paid
2808,836,Late
2809,889,Late
2810,190,Late
2811,516,Late
2812,195,Paid
2813,215,Late
2814,354,Paid
2815,822,Late
2816,131,Late
2817,908,Late
2818,265,Late
2819,281,Late
2820,154,Paid
2821,233,Late
2822,306,Late
2823,654,Paid
2824,126,Late
2825,586,Paid
2826,844,Paid
2827,995,Late
2828,925,Paid
2829,702,Late
2830,605,Paid
2831,414,Late
2832,703,Paid
2833,216,Paid
2834,873,Paid
2835,743,Late
2836,910,Paid
2837,993,Late
2838,470,Paid
2839,254,Paid
2840,484,Late
2841,403,Late
2842,903,Late
2843,200,Paid
2844,698,Paid
2845,482,Late
2846,322,Late
2847,601,Paid
2848,516,Late
2849,233,Late
2850,386,Paid
2851,350,Paid
2852,767,Paid
2853,324,Late
2854,465,Paid
2855,233,Paid
2856,148,Paid
2857,794,Late
2858,480,Late
2859,206,Late
2860,731,Paid
2861,460,Paid
2862,193,Paid
2863,245,Late
2864,612,Late
2865,270,Late
2866,854,Late
2867,935,Paid
2868,103,Late
2869,843,Paid
2870,324,Late
2871,337,Late
2872,786,Late
2873,400,Late
2874,992,Late
2875,447,Paid
2876,905,Late
2877,889,Late
2878,748,Paid
2879,754,Paid
2880,237,Late
2881,140,Paid
2882,702,Late
2883,772,Late
2884,224,Late
2885,735,Paid
2886,428,Late
2887,231,Late
2888,320,Paid
2889,991,Late
2890,747,Late
2891,667,Late
2892,199,Late
2893,963,Paid
2894,366,Paid
2895,422,Paid
2896,920,Paid
2897,746,Paid
2898,828,Paid
2899,883,Late
2900,424,Late
2901,394,Late
2902,869,Late
2903,436,Paid
2904,330,Paid
2905,740,Paid
2906,476,Late
2907,666,Paid
2908,158,Paid
2909,432,Paid
2910,810,Late
2911,653,Paid
2912,285,Paid
2913,716,Paid
2914,946,Late
2915,543,Late
2916,219,Paid
2917,994,Late
2918,402,Late
2919,341,Paid
2920,933,Late
2921,322,Paid
2922,206,Late
2923,949,Late
2924,310,Late
2925,640,Paid
2926,344,Paid
2927,405,Late
2928,316,Late
2929,677,Late
2930,267,Late
2931,559,Late
2932,667,Late
2933,583,Late
2934,489,Paid
2935,523,Paid
2936,519,Paid
2937,846,Late
2938,702,Late
2939,405,Paid
2940,514,Paid
2941,601,Paid
2942,417,Paid
2943,777,Paid
2944,372,Late
2945,256,Paid
2946,548,Late
2947,795,Late
2948,885,Late
2949,963,Paid
2950,764,Paid
2951,196,Late
2952,591,Paid
2953,508,Paid
2954,447,Late
2955,550,Late
2956,136,Late
2957,367,Late
2958,701,Paid
2959,439,Late
2960,437,Paid
2961,412,Late
2962,728,Late
2963,885,Paid
2964,882,Late
2965,470,Late
2966,517,Paid
2967,348,Paid
2968,542,Late
2969,947,Paid
2970,892,Late
2971,336,Paid
2972,628,Paid
2973,371,Paid
2974,466,Paid
2975,709,Paid
2976,163,Paid
2977,291,Late
2978,915,Paid
2979,700,Paid
2980,735,Paid
2981,899,Paid
2982,383,Late
2983,249,Late
2984,762,Paid
2985,507,Late
2986,550,Late
2987,414,Late
2988,141,Paid
2989,717,Late
2990,786,Late
2991,791,Paid
2992,230,Paid
2993,562,Paid
2994,692,Late
2995,823,Late
2996,209,Late
2997,461,Paid
2998,634,Paid
2999,477,Paid
3000,726,Paid
3001,374,Paid
3002,854,Paid
3003,376,Late
3004,355,Paid
3005,304,Late
3006,757,Paid
3007,205,Late
3008,800,Paid
3009,108,Late
3010,221,Paid
3011,327,Late
3012,851,Late
3013,212,Late
3014,294,Late
3015,287,Paid
3016,597,Late
3017,300,Late
3018,662,Paid
3019,508,Paid
3020,193,Late
3021,890,Late
3022,729,Paid
3023,613,Paid
3024,635,Paid
3025,982,Late
3026,386,Late
3027,592,Paid
3028,703,Late
3029,680,Paid
3030,474,Paid
3031,336,Paid
3032,450,Late
3033,208,Late
3034,208,Paid
3035,140,Paid
3036,419,Paid
3037,985,Late
3038,675,Late
3039,871,Late
3040,226,Paid
3041,234,Paid
3042,610,Late
3043,490,Paid
3044,428,Late
3045,820,Paid
3046,971,Paid
3047,182,Paid
3048,912,Paid
3049,689,Late
3050,379,Late
3051,148,Paid
3052,322,Late
3053,569,Paid
3054,624,Paid
3055,946,Paid
3056,577,Late
3057,456,Paid
3058,238,Late
3059,648,Late
3060,632,Late
3061,438,Late
3062,938,Paid
3063,148,Late
3064,950,Paid
3065,229,Paid
3066,862,Paid
3067,729,Paid
3068,830,Paid
3069,626,Late
3070,235,Late
3071,397,Late
3072,879,Late
3073,729,Late
3074,715,Paid
3075,297,Paid
3076,814,Late
3077,880,Paid
3078,375,Paid
3079,963,Paid
3080,587,Late
3081,871,Paid
3082,818,Late
3083,658,Late
3084,730,Paid
3085,536,Late
3086,376,Late
3087,722,Late
3088,177,Paid
3089,884,Late
3090,194,Paid
3091,326,Paid
3092,908,Paid
3093,783,Late
3094,872,Paid
3095,555,Late
3096,481,Late
3097,293,Late
3098,579,Paid
3099,102,Late
3100,674,Late
3101,381,Late
3102,806,Paid
3103,820,Late
3104,147,Paid
3105,906,Late
3106,951,Late
3107,543,Late
3108,223,Late
3109,962,Late
3110,931,Paid
3111,527,Paid
3112,928,Paid
3113,110,Late
3114,467,Paid
3115,895,Paid
3116,543,Paid
3117,643,Paid
3118,223,Late
3119,737,Paid
3120,314,Late
3121,974,Paid
3122,304,Paid
3123,972,Late
3124,915,Late
3125,431,Paid
3126,912,Late
3127,718,Paid
3128,377,Late
3129,279,Late
3130,572,Paid
3131,236,Paid
3132,270,Late
3133,745,Paid
3134,906,Paid
3135,798,Paid
3136,178,Paid
3137,484,Late
3138,854,Paid
3139,694,Paid
3140,439,Late
3141,764,Paid
3142,258,Late
3143,234,Paid
3144,938,Paid
3145,931,Late
3146,537,Paid
3147,537,Late
3148,261,Paid
3149,589,Paid
3150,175,Late
3151,632,Paid
3152,155,Late
3153,124,Late
3154,965,Late
3155,143,Late
3156,653,Paid
3157,526,Late
3158,988,Late
3159,412,Late
3160,286,Late
3161,852,Paid
3162,580,Late
3163,579,Paid
3164,975,Late
3165,510,Paid
3166,821,Late
3167,580,Late
3168,785,Late
3169,653,Paid
3170,170,Paid
3171,508,Late
3172,301,Late
3173,600,Late
3174,604,Late
3175,758,Paid
3176,458,Paid
3177,897,Late
3178,771,Late
3179,190,Paid
3180,730,Paid
3181,689,Late
3182,938,Late
3183,632,Late
3184,892,Late
3185,646,Late
3186,724,Paid
3187,424,Paid
3188,145,Paid
3189,963,Paid
3190,254,Late
3191,501,Paid
3192,685,Late
3193,665,Late
3194,797,Late
3195,932,Paid
3196,595,Late
3197,843,Paid
3198,911,Late
3199,833,Paid
3200,593,Paid
3201,763,Late
3202,384,Late
3203,402,Late
3204,903,Paid
3205,255,Paid
3206,128,Paid
3207,849,Late
3208,235,Late
3209,823,Paid
3210,347,Paid
3211,373,Paid
3212,929,Paid
3213,732,Paid
3214,539,Paid
3215,317,Paid
3216,513,Late
3217,578,Paid
3218,447,Paid
3219,601,Late
3220,662,Late
3221,333,Late
3222,469,Paid
3223,279,Paid
3224,355,Late
3225,392,Paid
3226,184,Late
3227,687,Late
3228,592,Paid
3229,914,Late
3230,300,Paid
3231,451,Late
3232,698,Paid
3233,302,Paid
3234,806,Paid
3235,596,Late
3236,445,Paid
3237,684,Late
3238,189,Paid
3239,629,Paid
3240,740,Late
3241,561,Paid
3242,697,Late
3243,737,Late
3244,814,Late
3245,747,Late
3246,696,Paid
3247,154,Late
3248,368,Late
3249,539,Paid
3250,140,Late
3251,332,Late
3252,412,Late
3253,306,Paid
3254,793,Late
3255,788,Paid
3256,783,Paid
3257,199,Paid
3258,613,Late
3259,143,Paid
3260,545,Late
3261,179,Late
3262,964,Paid
3263,256,Late
3264,693,Late
3265,873,Late
3266,879,Paid
3267,751,Paid
3268,779,Late
3269,680,Late
3270,656,Paid
3271,429,Late
3272,662,Late
3273,221,Late
3274,694,Late
3275,172,Paid
3276,323,Late
3277,780,Late
3278,815,Paid
3279,127,Paid
3280,667,Paid
3281,473,Late
3282,800,Late
3283,892,Paid
3284,320,Late
3285,963,Late
3286,398,Late
3287,436,Paid
3288,317,Late
3289,587,Late
3290,576,Late
3291,613,Paid
